,EventID,Start_Time,End_Time,Year,Month,Facility_Code,Participant_Code,Status,Outage_Reason,Energy_Lost_MW,Description_Of_Outage,Outage_Duration_In_Days,Risk_Classification
2327,2328,04/02/17 9:00,04/02/17 16:30,2017,2,AURICON_PNJ_U1,AURICON,Approved,Forced,14.85,Collector group 5 outage caused by failure of RMU on turbine 44.,0.3125,High Risk
2328,2329,12/02/17 14:30,12/02/17 14:30,2017,2,AUXC_WGP,AUXC,Approved,Forced,12.94,Refinery Issues - Steam/Power Imbalance,0,High Risk
2329,2330,11/02/17 17:00,11/02/17 17:00,2017,2,AUXC_WGP,AUXC,Approved,Forced,8.12,Refinery/Steam inbalance,0,High Risk
2330,2331,10/02/17 12:00,10/02/17 11:00,2017,2,TESLA_PICTON_G1,TSLA_MGT,Approved,Consequential,9.9,Enable signal was removed due to multiple feeders tripping at Western Power's Picton Power station. Site cannot operate without enable signal. Will request conversion to consequential.,0.041666667,N/A
2331,2332,01/02/17 8:00,10/02/17 7:30,2017,2,BW1_GREENWATERS_G2,GW,Approved,Forced,217,Operational Issues caused real time forced outage.,8.979166667,High Risk
2332,2333,10/02/17 8:00,10/02/17 8:00,2017,2,AUXC_WGP,AUXC,Cancelled By Market Participant,Forced,12.15,Portal did not update to reflect nomination change,0,Low Risk
2333,2334,10/02/17 10:30,10/02/17 11:00,2017,2,TESLA_PICTON_G1,TSLA_MGT,Cancelled By Market Participant,Forced,9.9,Enable signal was removed multiple feeders tripping at Western Power's Picton Power station. Site cannot operate without enable signal. Will request conversion to consequential.,0.020833333,Low Risk
2334,2335,09/02/17 7:30,09/02/17 14:00,2017,2,TESLA_PICTON_G1,TSLA_MGT,Approved,Consequential,9.9,Outage due to Western Power works ENAR294677. (Request to be made to convert to Consequential)  ,0.270833333,N/A
2335,2336,14/02/17 7:30,18/02/17 17:00,2017,2,MELK_G7,MELK,Approved,Scheduled (Planned),40,Load Reduction,4.395833333,N/A
2336,2337,21/02/17 9:00,21/02/17 16:30,2017,2,BW1_GREENWATERS_G2,GW,Approved,Scheduled (Planned),82,Crank test both units.,0.3125,N/A
2337,2338,10/02/17 8:00,10/02/17 13:30,2017,2,PERTHENERGY_KORL_GT1,PUG,Approved,Scheduled (Planned),58,GT2 fogging system filter replacement.,0.229166667,N/A
2338,2339,15/02/17 7:00,16/02/17 0:30,2017,2,TIWEST_COG1,TRMOS,Approved,Scheduled (Planned),42.1,Damper - Proportional V/V,0.729166667,N/A
2339,2340,29/01/17 4:00,29/01/17 4:00,2017,1,AURICON_PNJ_U1,AURICON,Approved,Forced,22.223,unit slow to ramp up.,0,High Risk
2340,2341,30/06/17 8:00,13/06/17 19:30,2017,6,AURICON_PNJ_U1,AURICON,Approved,Scheduled (Planned),143,Combustion inspection,16.52083333,N/A
2341,2342,03/02/17 17:30,03/02/17 21:00,2017,2,TESLA_PICTON_G1,TSLA_MGT,Approved,Consequential,9.9,Feeder was down due to fault on Western Power network. Site cannot operate while feeder is down. Will request conversion to consequential.,0.145833333,N/A
2342,2343,22/01/17 19:30,24/01/17 2:00,2017,1,MELK_G7,MELK,Approved,Forced,205.9,Boiler Maintenance,1.270833333,High Risk
2343,2344,26/01/17 9:30,26/01/17 9:30,2017,1,AURICON_PNJ_U1,AURICON,Approved,Forced,5.879,Maximum output limited due to ambient conditions,0,High Risk
2344,2345,26/01/17 9:00,26/01/17 9:00,2017,1,AURICON_PNJ_U1,AURICON,Approved,Forced,5.44,Maximum output limited due to ambient conditions,0,High Risk
2345,2346,26/01/17 8:30,26/01/17 8:30,2017,1,AURICON_PNJ_U1,AURICON,Approved,Forced,4.72,Maximum output limited due to ambient conditions,0,High Risk
2346,2347,26/01/17 7:30,26/01/17 7:30,2017,1,AURICON_PNJ_U1,AURICON,Approved,Forced,5.312,Maximum output limited due to ambient conditions,0,High Risk
2347,2348,26/01/17 9:30,26/01/17 9:30,2017,1,AURICON_PNJ_U1,AURICON,Approved,Forced,5.465,Maximum output limited due to ambient conditions,0,High Risk
2348,2349,26/01/17 7:30,26/01/17 7:30,2017,1,AURICON_PNJ_U1,AURICON,Approved,Forced,11.647,Maximum output limited due to ambient conditions,0,High Risk
2349,2350,28/01/17 20:30,28/01/17 21:00,2017,1,STHRNCRS_EG,STHRNCRS,Approved,Forced,23,WMS 801 and WMK 801 opened due to Phase B being hit by lightening,0.020833333,Medium Risk
2350,2351,02/02/17 10:30,02/02/17 16:30,2017,2,BW1_GREENWATERS_G2,GW,Approved,Opportunistic Maintenance (Planned),82,Run units to FSNL for periodic routine.,0.25,N/A
2351,2352,18/01/17 8:00,01/01/17 7:30,2017,1,BW1_GREENWATERS_G2,GW,Approved,Forced,217,Operational Issues caused real time forced outage.,17.02083333,High Risk
2352,2353,06/02/17 9:00,06/02/17 13:00,2017,2,KORL_GT3,KORL,Approved,Scheduled (Planned),50,Part Load,0.166666667,N/A
2353,2354,18/02/17 16:00,19/02/17 13:30,2017,2,COLLGAR_WF1,COLLGAR,Cancelled By Market Participant,Forced,52,Outage as a result of Western Power works DI 267822,0.895833333,Medium Risk
2354,2355,18/02/17 16:00,19/02/17 13:30,2017,2,COLLGAR_WF1,COLLGAR,Cancelled By Market Participant,Forced,52,Forced outage as a result of Western Power works DI 267822,0.895833333,Medium Risk
2355,2356,31/01/17 10:30,31/01/17 15:30,2017,1,BW1_GREENWATERS_G2,GW,Approved,Opportunistic Maintenance (Planned),82,Both units having their Muscle Air Compressors serviced by an external contractor.,0.208333333,N/A
2356,2357,23/01/17 11:30,23/01/17 18:30,2017,1,PERTHENERGY_KORL_GT1,PUG,Approved,Forced,116,PLC issue taking units out of availability.,0.291666667,High Risk
2357,2358,21/01/17 5:30,22/01/17 0:30,2017,1,PERTHENERGY_KORL_GT1,PUG,Approved,Forced,116,PLC issue taking units out of availability.,0.791666667,High Risk
2358,2359,24/01/17 13:30,24/01/17 13:30,2017,1,AURICON_PNJ_U1,AURICON,Approved,Forced,159.676,Wagerup U1 slow to ramp due to plant issues,0,High Risk
2359,2360,31/01/17 9:30,31/01/17 15:30,2017,1,PJRH_GT11,PJRH,Approved,Opportunistic Maintenance (Planned),116,ODOM,0.25,N/A
2360,2361,30/01/17 1:00,30/01/17 19:00,2017,1,TESLA_PICTON_G1,TSLA_MGT,Approved,Consequential,9.9,Feeder was down due to fault on Western Power network. Site cannot operate while feeder is down. Will request conversion to consequential.,0.75,N/A
2361,2362,27/01/17 15:30,27/01/17 15:30,2017,1,MELK_G7,MELK,Approved,Forced,54.4,Partial forced outage (pro-rata) due to CW pump trip,0,High Risk
2362,2363,27/01/17 15:00,27/01/17 15:00,2017,1,MELK_G7,MELK,Approved,Forced,163.238,Partial forced outage due to CW pump trip,0,High Risk
2363,2364,27/01/17 14:00,27/01/17 14:00,2017,1,MELK_G7,MELK,Approved,Forced,35.8,Partial forced outage (pro-rata) due to mill issue,0,High Risk
2364,2365,28/01/17 0:00,27/01/17 13:30,2017,1,MELK_G7,MELK,Approved,Forced,63.238,Partial forced outage due to mill issue,0.4375,High Risk
2365,2366,27/01/17 11:00,27/01/17 11:30,2017,1,MELK_G7,MELK,Approved,Forced,17.7,Partial forced outage (pro-rata) due to mill issue,0.020833333,High Risk
2366,2367,01/03/17 17:00,04/03/17 16:30,2017,3,BW1_GREENWATERS_G2,GW,Cancelled By System Management,Scheduled (Planned),156,Turbine inspection,2.979166667,N/A
2367,2368,26/02/17 17:00,01/02/17 11:30,2017,2,BW1_GREENWATERS_G2,GW,Approved,Scheduled (Planned),156,Turbine inspection,25.22916667,N/A
2368,2369,30/01/17 9:00,30/01/17 11:30,2017,1,BW1_GREENWATERS_G2,GW,Approved,Opportunistic Maintenance (Planned),156,ODOM,0.104166667,N/A
2369,2370,16/01/17 8:00,18/01/17 7:30,2017,1,BW1_GREENWATERS_G2,GW,Approved,Forced,217,Operational Issues caused real time forced outage.,1.979166667,High Risk
2370,2371,30/01/17 10:30,30/01/17 11:30,2017,1,BW1_GREENWATERS_G2,GW,Approved,Forced,17,"Start up curve, Furnace 1. For further information contact Simcoa Furnace Control on 9780 6670",0.041666667,High Risk
2371,2372,30/01/17 6:00,30/01/17 10:00,2017,1,BW1_GREENWATERS_G2,GW,Approved,Forced,21,"11MVAr protection (breaker change out), Furnace 1. For further information contact Simcoa Furnace Control on 9780 6670",0.166666667,High Risk
2372,2373,29/01/17 10:00,29/01/17 11:00,2017,1,TESLA_PICTON_G1,TSLA_MGT,Approved,Consequential,9.9,Western Power feeder was down due to tripped recloser. Site cannot operate while feeder is down. Will request conversion to consequential.,0.041666667,N/A
2373,2374,28/01/17 17:00,28/01/17 17:30,2017,1,TESLA_PICTON_G1,TSLA_MGT,Approved,Consequential,9.9,Western Power feeder down due to tripped recloser. Site cannot operate while feeder is down. Will request conversion to consequential.,0.020833333,N/A
2374,2375,28/01/17 12:30,28/01/17 8:30,2017,1,PJRH_GT11,PJRH,Approved,Forced,127,Loss RTS,0.166666667,High Risk
2375,2376,13/04/17 8:00,13/04/17 16:30,2017,4,AURICON_PNJ_U1,AURICON,Approved,Scheduled (Planned),190,Routine Maintenance,0.354166667,N/A
2376,2377,06/04/17 8:00,06/04/17 16:30,2017,4,AURICON_PNJ_U1,AURICON,Approved,Scheduled (Planned),190,Routine Maintenance,0.354166667,N/A
2377,2378,27/01/17 17:00,27/01/17 17:00,2017,1,AUXC_WGP,AUXC,Approved,Forced,12.49,Refinery Steam & Power Imbalance.,0,High Risk
2378,2379,11/03/17 8:00,14/03/17 7:30,2017,3,BW1_GREENWATERS_G2,GW,Not Accepted,Scheduled (Planned),217,Conduct Generator Inspection and Maintenance,2.979166667,N/A
2379,2380,01/02/17 8:00,11/02/17 7:30,2017,2,BW1_GREENWATERS_G2,GW,Not Accepted,Scheduled (Planned),217,Conduct Generator Inspection and Maintenance,9.979166667,N/A
2380,2381,14/01/17 0:30,16/01/17 7:30,2017,1,BW1_GREENWATERS_G2,GW,Approved,Forced,217,Operational Issues caused real time forced outage.,2.291666667,High Risk
2381,2382,14/01/17 0:30,16/01/17 7:30,2017,1,BW1_GREENWATERS_G2,GW,Cancelled By Market Participant,Forced,217,Operational Issues caused real time forced outage.,2.291666667,Medium Risk
2382,2383,14/01/17 0:00,14/01/17 0:00,2017,1,BW1_GREENWATERS_G2,GW,Approved,Forced,175.82,Operational Issues caused real time forced outage.,0,High Risk
2383,2384,01/02/17 8:00,02/02/17 7:30,2017,2,ENRG_KALGOORLIE_GT3,ENRG,Approved,Forced,117.4,Unit decommissioned,0.979166667,Low Risk
2384,2385,26/01/17 11:30,26/01/17 11:30,2017,1,AUXC_WGP,AUXC,Approved,Forced,13.33,"Power/ Steam imbalance
",0,High Risk
2385,2386,26/01/17 11:00,26/01/17 11:00,2017,1,AUXC_WGP,AUXC,Approved,Forced,12.36,"Power/ Steam imbalance
",0,High Risk
2386,2387,26/01/17 9:30,26/01/17 9:30,2017,1,AUXC_WGP,AUXC,Approved,Forced,12.82,"Power/ Steam imbalance
",0,High Risk
2387,2388,26/01/17 9:00,26/01/17 9:00,2017,1,AUXC_WGP,AUXC,Approved,Forced,12.5,"Power/ Steam imbalance
",0,High Risk
2388,2389,25/01/17 13:30,25/01/17 13:30,2017,1,AUXC_WGP,AUXC,Approved,Forced,10.16,"Power/ Steam imbalance
",0,High Risk
2389,2390,26/01/17 0:30,25/01/17 13:00,2017,1,AUXC_WGP,AUXC,Approved,Forced,10.53,"Power/ Steam imbalance
",0.479166667,High Risk
2390,2391,26/01/17 0:30,26/01/17 0:30,2017,1,AUXC_WGP,AUXC,Approved,Forced,11.15,"Power/ Steam imbalance
",0,High Risk
2391,2392,25/01/17 11:00,25/01/17 11:00,2017,1,AUXC_WGP,AUXC,Approved,Forced,8.72,"Power/ Steam imbalance
",0,High Risk
2392,2393,25/01/17 10:30,25/01/17 10:30,2017,1,AUXC_WGP,AUXC,Approved,Forced,8.5,"Power/ Steam imbalance
",0,High Risk
2393,2394,25/01/17 10:00,25/01/17 10:00,2017,1,AUXC_WGP,AUXC,Approved,Forced,8.04,Power steam imbalance,0,High Risk
2394,2395,28/01/17 8:00,09/01/17 16:30,2017,1,ENRG_KALGOORLIE_GT3,ENRG,Approved,Scheduled (Planned),15,Boiler #1 Inspection,18.64583333,N/A
2395,2396,05/11/17 8:00,10/11/17 17:30,2017,11,KORL_GT3,KORL,Approved,Scheduled (Planned),21,EI,5.395833333,N/A
2396,2397,25/10/17 7:00,14/10/17 18:00,2017,10,KORL_GT3,KORL,Approved,Scheduled (Planned),100.1,BI+PI+IC M+GCB+MCC,10.54166667,N/A
2397,2398,15/10/17 7:00,04/10/17 18:00,2017,10,KORL_GT3,KORL,Approved,Scheduled (Planned),100.1,BI+PI+IC M+GCB+MCC,10.54166667,N/A
2398,2399,24/01/17 9:00,24/01/17 9:30,2017,1,TESLA_PICTON_G1,TSLA_MGT,Approved,Forced,9.9,Trip occurred during internal testing. Enable removed until trip reset.,0.020833333,Low Risk
2399,2400,14/01/17 8:00,14/01/17 15:00,2017,1,MELK_G7,MELK,Approved,Forced,205.9,Delayed RTS,0.291666667,High Risk
2400,2401,30/01/17 8:00,06/01/17 7:30,2017,1,MELK_G7,MELK,Approved,Scheduled (Planned),55,Boiler maintenance,24.02083333,N/A
2401,2402,06/08/17 7:00,29/08/17 13:30,2017,8,PJRH_GT11,PJRH,Approved,Scheduled (Planned),116,HGP+RX+EI+PROT+SUT,23.27083333,N/A
2402,2403,07/07/17 8:00,30/07/17 18:00,2017,7,WEST_KALGOORLIE_GT2,WGUTD,Cancelled By Market Participant,Scheduled (Planned),36,EI+SUT,23.41666667,N/A
2403,2404,02/07/17 8:00,12/07/17 18:00,2017,7,PJRH_GT11,PJRH,Approved,Scheduled (Planned),37.2,EI,10.41666667,N/A
2404,2405,02/07/17 8:00,18/07/17 14:30,2017,7,PJRH_GT11,PJRH,Approved,Scheduled (Planned),37.2,HGP+EI+GI,16.27083333,N/A
2405,2406,07/06/17 7:00,20/06/17 13:00,2017,6,ENRG_KALGOORLIE_GT3,ENRG,Approved,Scheduled (Planned),24,EI+SUT,13.25,N/A
2406,2407,08/05/17 7:00,18/05/17 13:00,2017,5,MUNDARING_GT1,MUND,Approved,Scheduled (Planned),38.2,EI,10.25,N/A
2407,2408,01/05/17 7:00,30/05/17 17:00,2017,5,KORL_GT3,KORL,Cancelled By Market Participant,Scheduled (Planned),100.1,BI+COMP,29.41666667,N/A
2408,2409,29/04/17 8:00,23/04/17 15:30,2017,4,PJRH_GT11,PJRH,Approved,Scheduled (Planned),127,HGP+EI+SUT+PROT,5.6875,N/A
2409,2410,09/04/17 7:00,08/04/17 17:00,2017,4,KORL_GT3,KORL,Cancelled By Market Participant,Scheduled (Planned),100.1,BI+HSE+IC,0.583333333,N/A
2410,2411,02/04/17 7:00,15/04/17 17:00,2017,4,PJRH_GT11,PJRH,Cancelled By Market Participant,Scheduled (Planned),116,Exh Insp,13.41666667,N/A
2411,2412,01/02/17 7:00,02/02/17 14:30,2017,2,MELK_G7,MELK,Approved,Scheduled (Planned),163.238,Partial outage for precipitator internal maintenance,1.3125,N/A
2412,2413,18/01/17 11:00,18/01/17 11:00,2017,1,ENRG_KALGOORLIE_GT3,ENRG,Approved,Opportunistic Maintenance (Planned),24,ODOM,0,N/A
2413,2414,18/01/17 11:00,18/01/17 11:00,2017,1,WEST_KALGOORLIE_GT2,WGUTD,Approved,Opportunistic Maintenance (Planned),36,ODOM,0,N/A
2414,2415,13/01/17 2:30,13/01/17 7:00,2017,1,PJRH_GT11,PJRH,Approved,Forced,38.293,FO,0.1875,High Risk
2415,2416,21/01/17 21:30,21/01/17 23:30,2017,1,TESLA_PICTON_G1,TSLA_MGT,Approved,Consequential,9.9,Enable signal removed by Western Power due to pole top fire on feeder. Site cannot operate without enable signal. Will request conversion to consequential.,0.083333333,N/A
2416,2417,10/01/17 21:00,10/01/17 21:00,2017,1,BW1_GREENWATERS_G2,GW,Approved,Forced,28.233,Operational Issues caused real time forced outage.,0,High Risk
2417,2418,10/01/17 18:00,10/01/17 20:30,2017,1,BW1_GREENWATERS_G2,GW,Approved,Forced,28.572,Operational Issues caused real time forced outage.,0.104166667,High Risk
2418,2419,24/01/17 7:00,24/01/17 15:30,2017,1,BW1_GREENWATERS_G2,GW,Approved,Scheduled (Planned),62,WPC requested Newgen Neerabup output reduction requirement for surface pollutant removal at NBT - 24th Jan ,0.354166667,N/A
2419,2420,18/01/17 14:00,18/01/17 16:30,2017,1,BW1_GREENWATERS_G2,GW,Approved,Forced,21,Emergency generator caused hydraulic fault and demin water plant trip,0.104166667,High Risk
2420,2421,18/01/17 11:00,18/01/17 17:30,2017,1,BW1_GREENWATERS_G2,GW,Approved,Forced,21,Tapping fan MCC fault,0.270833333,High Risk
2421,2422,10/01/17 14:00,10/01/17 14:00,2017,1,AURICON_PNJ_U1,AURICON,Approved,Forced,45.153,Unit slow to ramp up.,0,High Risk
2422,2423,09/01/17 8:00,09/01/17 8:00,2017,1,AURICON_PNJ_U1,AURICON,Approved,Forced,117.963,Unit slow to ramp up.,0,High Risk
2423,2424,19/01/17 8:00,19/01/17 17:00,2017,1,MELK_G7,MELK,Approved,Opportunistic Maintenance (Planned),25.9,Load limitation,0.375,N/A
2424,2425,20/01/17 8:00,27/01/17 7:30,2017,1,MELK_G7,MELK,Cancelled By Market Participant,Scheduled (Planned),25.9,Load limitation,6.979166667,N/A
2425,2426,19/01/17 8:00,19/01/17 17:00,2017,1,MELK_G7,MELK,Approved,Opportunistic Maintenance (Planned),31,Load limitation,0.375,N/A
2426,2427,20/01/17 8:00,27/01/17 7:30,2017,1,MELK_G7,MELK,Cancelled By Market Participant,Scheduled (Planned),31,Load limitation,6.979166667,N/A
2427,2428,09/01/17 10:30,13/01/17 14:30,2017,1,AURICON_PNJ_U1,AURICON,Approved,Forced,15,CG1 outage,4.166666667,High Risk
2428,2429,09/01/17 10:00,09/01/17 10:00,2017,1,AURICON_PNJ_U1,AURICON,Approved,Consequential,27.225,CG1 outage with Geraldton Feeder tripping,0,N/A
2429,2430,09/01/17 9:30,09/01/17 9:30,2017,1,AURICON_PNJ_U1,AURICON,Approved,Consequential,51.975,CG1 outage with Geraldton Feeder tripping,0,N/A
2430,2431,17/01/17 8:30,17/01/17 15:00,2017,1,TIWEST_COG1,TRMOS,Approved,Forced,42.1,Failure of Damper Door HPU,0.270833333,High Risk
2431,2432,17/01/17 23:30,17/01/17 23:30,2017,1,AUXC_WGP,AUXC,Approved,Forced,8.07,Refinery steam and power imbalance.,0,High Risk
2432,2433,17/01/17 11:00,17/01/17 15:30,2017,1,PJRH_GT11,PJRH,Approved,Opportunistic Maintenance (Planned),116,ODOM,0.1875,N/A
2433,2434,20/01/17 8:00,21/01/17 0:00,2017,1,PJRH_GT11,PJRH,Approved,Scheduled (Planned),116,Pre accepted,0.666666667,N/A
2434,2435,14/01/17 16:30,14/01/17 16:30,2017,1,AUXC_WGP,AUXC,Approved,Forced,8.88,Power / steam imbalance. High ambient temperature.,0,High Risk
2435,2436,14/01/17 16:00,14/01/17 16:00,2017,1,AUXC_WGP,AUXC,Approved,Forced,8.19,Steam /  power imbalance. High ambient temperature.,0,High Risk
2436,2437,10/01/17 18:00,12/01/17 20:00,2017,1,TESLA_PICTON_G1,TSLA_MGT,Approved,Consequential,9.9,Outage due to fault on Transmission network. NOCC advised issues on transmission feeders and several days before they can be rectified.,2.083333333,N/A
2437,2438,08/01/17 17:00,09/01/17 9:00,2017,1,AURICON_PNJ_U1,AURICON,Approved,Forced,15,CG1 outage.,0.666666667,High Risk
2438,2439,08/01/17 7:30,08/01/17 16:30,2017,1,AURICON_PNJ_U1,AURICON,Approved,Forced,30,CG1 and CG4 outage.,0.375,High Risk
2439,2440,07/01/17 1:00,08/01/17 7:00,2017,1,AURICON_PNJ_U1,AURICON,Approved,Forced,15,CG1 outage.,1.25,High Risk
2440,2441,07/01/17 1:00,09/01/17 9:00,2017,1,AURICON_PNJ_U1,AURICON,Cancelled By Market Participant,Forced,15,CG1 outage.,2.333333333,High Risk
2441,2442,06/01/17 8:00,07/01/17 0:30,2017,1,AURICON_PNJ_U1,AURICON,Approved,Forced,15,CG4 outage.,0.6875,High Risk
2442,2443,04/01/17 5:30,04/01/17 5:30,2017,1,AURICON_PNJ_U1,AURICON,Approved,Forced,13.046,Unit slow to ramp up,0,High Risk
2443,2444,03/01/17 17:00,03/01/17 17:00,2017,1,AURICON_PNJ_U1,AURICON,Approved,Forced,33.964,Generator transformer issue and unit protection.,0,High Risk
2444,2445,03/01/17 16:30,03/01/17 16:30,2017,1,AURICON_PNJ_U1,AURICON,Approved,Forced,40.157,Generator transformer issue and unit protection.,0,High Risk
2445,2446,15/02/17 5:00,16/02/17 0:30,2017,2,STHRNCRS_EG,STHRNCRS,Approved,Scheduled (Planned),23,WMS OOS For Compressor Wash,0.8125,N/A
2446,2447,01/02/17 5:00,02/02/17 0:30,2017,2,STHRNCRS_EG,STHRNCRS,Approved,Scheduled (Planned),23,WMK OOS For Compressor Wash,0.8125,N/A
2447,2448,15/02/17 5:00,16/02/17 0:30,2017,2,ENRG_KALGOORLIE_GT3,ENRG,Approved,Scheduled (Planned),0.1,WMS OOS For Compressor Wash,0.8125,N/A
2448,2449,01/02/17 5:00,02/02/17 0:30,2017,2,ENRG_KALGOORLIE_GT3,ENRG,Approved,Scheduled (Planned),0.1,WMK OOS For Compressor Wash,0.8125,N/A
2449,2450,29/12/16 9:30,03/12/16 13:30,2016,12,COLLGAR_WF1,COLLGAR,Approved,Forced,52,Forced outage,25.83333333,High Risk
2450,2451,28/12/16 21:00,29/12/16 9:00,2016,12,COLLGAR_WF1,COLLGAR,Approved,Forced,100,Forced outage,0.5,High Risk
2451,2452,10/01/17 20:30,10/01/17 20:30,2017,1,COLLGAR_WF1,COLLGAR,Approved,Forced,19.8,GT Pulsation Monitor PLS,0,High Risk
2452,2453,13/01/17 8:00,14/01/17 7:30,2017,1,MELK_G7,MELK,Approved,Scheduled (Planned),27,Cooling Tower Maintenance,0.979166667,N/A
2453,2454,12/01/17 8:00,13/01/17 7:30,2017,1,MELK_G7,MELK,Approved,Opportunistic Maintenance (Planned),27,Cooling Tower Maintenance,0.979166667,N/A
2454,2455,02/01/17 14:00,02/01/17 14:00,2017,1,AURICON_PNJ_U1,AURICON,Approved,Forced,140.022,Unit slow to ramp up.,0,High Risk
2455,2456,03/01/17 7:00,03/01/17 7:00,2017,1,AURICON_PNJ_U1,AURICON,Approved,Forced,8.173,Unit slow to ramp up.,0,High Risk
2456,2457,03/01/17 7:00,03/01/17 7:00,2017,1,AURICON_PNJ_U1,AURICON,Approved,Forced,11.133,Unit slow to ramp up.,0,High Risk
2457,2458,11/01/17 0:30,10/01/17 13:30,2017,1,TIWEST_COG1,TRMOS,Approved,Forced,2,Control System minimum setting for re-starting HRSG following steam outage,0.458333333,High Risk
2458,2459,10/01/17 4:00,10/01/17 5:00,2017,1,TIWEST_COG1,TRMOS,Approved,Forced,16.5,Manual Operator Error while HRSG was being shut down,0.041666667,High Risk
2459,2460,11/01/17 3:00,11/01/17 6:00,2017,1,TESLA_PICTON_G1,TSLA_MGT,Approved,Consequential,9.9,Enable Signal removed by Western Power. Site cannot operate without enable. Will request conversion to consequential. ,0.125,N/A
2460,2461,10/01/17 10:00,10/01/17 10:30,2017,1,BW1_GREENWATERS_G2,GW,Approved,Forced,6,Fan 13 off line due to maintenance work. For further information contact Simcoa Furnace Control on 9780 6670,0.020833333,High Risk
2461,2462,04/01/17 2:00,04/01/17 17:30,2017,1,ENRG_KALGOORLIE_GT3,ENRG,Approved,Consequential,5,Due to distribution outage from pole top fire,0.645833333,N/A
2462,2463,04/01/17 2:00,04/01/17 17:30,2017,1,ENRG_KALGOORLIE_GT3,ENRG,Approved,Consequential,5,Due to distribution outage from pole top fire,0.645833333,N/A
2463,2464,28/12/16 20:30,28/12/16 22:30,2016,12,TESLA_PICTON_G1,TSLA_MGT,Approved,Forced,80,Temporary generator supplying LV auxiliary load malfunction.,0.083333333,Low Risk
2464,2465,27/12/16 22:30,28/12/16 8:30,2016,12,TESLA_PICTON_G1,TSLA_MGT,Approved,Forced,80,Temporary generator supplying LV auxiliary load malfunction.,0.416666667,Low Risk
2465,2466,09/01/17 9:30,09/01/17 11:30,2017,1,AURICON_PNJ_U1,AURICON,Approved,Forced,28,Evaporative cooling inoperative due to demin water plant defect,0.083333333,High Risk
2466,2467,08/01/17 20:30,09/01/17 11:30,2017,1,AURICON_PNJ_U1,AURICON,Approved,Forced,28,Evaporative cooling inoperative due to demin water plant defect,0.625,High Risk
